date,brand,count,failures
2021-12-13,Seagate,104427,6
2022-01-02,Seagate,104346,5
2021-12-11,Seagate,104432,3
2022-01-09,Seagate,104251,3
2021-12-09,Seagate,104434,2
2021-12-10,Seagate,104435,4
2022-01-07,Seagate,104315,3
2021-12-14,Seagate,104420,4
2021-12-22,Seagate,104394,4
2021-12-19,Seagate,104400,1
2021-12-18,Seagate,104409,6
2021-12-17,Seagate,104410,3
2021-12-16,Seagate,104415,6
2021-12-21,Seagate,104371,5
2021-12-20,Seagate,104370,8
2021-12-15,Seagate,104418,5
2021-12-06,Seagate,100738,5
2021-12-07,Seagate,100737,1
2021-12-05,Seagate,100742,5
2021-12-04,Seagate,100736,5
2021-11-25,Seagate,100755,4
2021-11-22,Seagate,100758,4
2021-12-08,Seagate,100737,4
2021-11-19,Seagate,100766,7
2021-12-03,Seagate,100741,5
2021-11-24,Seagate,100757,2
2021-12-01,Seagate,100744,5
2021-11-21,Seagate,100760,6
2021-12-02,Seagate,100713,6
2021-11-28,Seagate,100754,4
2021-11-23,Seagate,100744,4
2021-11-30,Seagate,100745,4
2021-11-26,Seagate,100683,2
2021-11-27,Seagate,100750,5
2021-11-20,Seagate,100743,7
2021-11-29,Seagate,100689,7
2021-11-14,Seagate,100773,1
2021-11-17,Seagate,100772,6
2021-11-13,Seagate,100777,8
2021-11-15,Seagate,100773,6
2021-11-16,Seagate,100772,3
2021-11-18,Seagate,100770,5
2021-11-12,Seagate,100777,2
2021-11-10,Seagate,100736,2
2021-11-11,Seagate,100757,2
2021-11-09,Seagate,100715,3
2021-11-08,Seagate,99493,6
2021-11-07,Seagate,99490,3
2021-11-06,Seagate,99356,6
2021-10-30,Seagate,99568,8
2021-11-04,Seagate,99561,2
2021-10-28,Seagate,99568,6
2021-11-05,Seagate,99534,6
2021-10-29,Seagate,99569,3
2021-11-03,Seagate,99532,4
2021-10-31,Seagate,99564,4
2021-10-25,Seagate,99568,4
2021-10-26,Seagate,99567,2
2021-10-27,Seagate,99569,5
2021-11-02,Seagate,99489,4
2021-10-24,Seagate,99568,2
2021-11-01,Seagate,99562,2
2021-10-19,Seagate,99577,6
2021-10-21,Seagate,99568,7
2021-10-22,Seagate,99565,2
2021-10-18,Seagate,99575,2
2021-10-23,Seagate,99567,4
2021-10-20,Seagate,99531,7
2021-10-16,Seagate,99576,2
2021-10-17,Seagate,99578,7
2021-10-15,Seagate,99696,4
2021-10-09,Seagate,99701,2
2021-10-14,Seagate,99696,6
2021-10-12,Seagate,99659,5
2021-10-10,Seagate,99661,4
2021-10-08,Seagate,99703,3
2021-10-13,Seagate,99697,2
2021-10-11,Seagate,99598,6
2021-10-04,Seagate,99704,3
2021-10-07,Seagate,99701,4
2021-10-05,Seagate,99706,6
2021-10-06,Seagate,99703,8
2021-10-02,Seagate,99676,6
2021-10-01,Seagate,99704,3
2021-10-03,Seagate,99646,2
2021-09-30,Seagate,99641,0
2021-09-28,Seagate,99606,0
2021-09-29,Seagate,99600,3
2021-09-25,Seagate,99607,9
2021-09-26,Seagate,99605,2
2021-09-23,Seagate,99675,7
2021-09-24,Seagate,99651,6
